year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2013,11,23,1,652,652,9,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,1,380,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,11,26,1,678,678,2,2,9,11,99,9999,9999,9,2,99,9,999,999,998,99,2,1,376,998,998,0,8,4,1,1,0,1,0,1,1,0,1,0,1,0,9,6,,,
2013,11,26,2,652,652,2,2,9,1,2,6520,9998,1,99,99,1,652,998,998,99,1,1,640,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,11,28,1,740,740,1,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,1,1,2,998,998,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,5,6,,,
2013,12,4,1,652,652,2,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,1,645,998,998,0,8,6,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2013,12,5,1,678,678,2,2,9,8,6,6802,9998,1,12,99,2,670,678,998,99,999,5,255,840,815,0,8,7,3,999,0,999,999,999,56,11,12,0,18,4,5,6,,,
2013,12,5,2,620,620,2,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,1,2,998,998,1,5,7,1,0,0,0,0,0,1,0,1,1,0,0,9,6,,,
2013,12,12,1,501,501,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,200,998,998,0,8,7,2,0,0,0,0,0,0,0,0,0,0,0,5,4,,,
2013,12,13,1,645,645,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,21,2,630,645,998,0,8,5,1,4,0,2,0,0,17,0,15,0,0,0,4,6,,,
2013,12,14,1,432,432,1,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,999,2,433,996,998,0,8,4,1,999,0,999,0,999,2,0,2,0,2,0,5,6,,,
2013,12,15,1,678,678,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,740,998,998,0,8,2,1,1,0,1,0,1,0,0,0,0,0,0,2,4,,,
2013,12,18,1,520,520,4,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,6,2,652,520,998,0,8,7,1,0,0,0,0,0,6,0,2,0,0,0,4,6,,,
2013,12,18,2,645,645,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,17,2,770,645,998,0,8,7,1,14,0,12,0,0,3,0,3,0,0,0,4,6,,,
2013,12,19,1,626,626,4,2,9,19,3,6262,9998,1,99,99,1,626,998,998,99,999,3,626,750,996,0,8,7,1,999,0,999,0,999,999,0,6,0,6,0,9,6,,,
2013,12,20,1,626,626,5,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,996,998,998,0,8,4,2,0,0,0,0,0,6,0,3,0,0,0,4,6,,,
2013,12,20,2,482,482,9,2,9,8,2,4823,9998,1,99,99,1,482,998,998,99,3,1,484,998,998,0,8,4,1,0,0,0,0,0,3,0,3,0,3,0,4,6,,,
2013,12,21,1,625,625,5,2,9,8,2,6250,9998,1,99,99,1,625,998,998,99,3,1,2,998,998,3,2,4,2,0,0,0,0,0,0,0,0,0,0,1,4,6,,,
2013,12,22,1,482,482,9,2,9,11,2,4824,9998,1,99,99,1,482,998,999,99,1,1,484,998,998,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,2,6,,,
2013,12,23,1,700,700,9,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,1,996,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,9,6,,,
2013,12,23,2,700,700,9,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,1,996,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,9,6,,,
2013,12,23,3,475,475,3,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,660,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,12,25,1,700,700,1,2,9,8,2,7010,9998,1,99,99,1,700,998,998,99,1,1,2,998,998,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,6,6,,,
2013,12,25,2,482,482,9,2,9,11,2,4825,9998,1,99,99,1,482,998,998,99,6,1,483,998,998,0,8,4,1,0,0,0,0,0,6,0,6,0,6,0,4,6,,,
2013,12,26,1,645,645,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,53,1,630,998,998,0,8,8,1,50,0,50,0,0,3,0,3,0,0,0,6,6,,,
2013,12,27,1,700,700,4,2,9,24,2,7010,9998,1,99,99,1,700,998,998,99,9,3,995,2,700,1,2,4,1,6,0,0,0,0,3,1,3,1,3,0,4,6,,,
2013,12,27,2,482,482,2,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,1,484,998,998,0,8,4,1,0,0,0,0,0,2,0,2,0,2,0,9,6,,,
2013,12,29,1,625,625,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,2,663,998,998,0,8,4,1,0,1,0,0,0,2,1,2,0,2,0,4,6,,,
2013,12,30,1,350,350,1,2,9,20,99,9999,9999,9,99,99,9,999,999,999,99,1,1,255,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
